User_Id,Age,Gender,Country,Student_Working_Status,Daily_Social_Media_Hours,Screen_Time_Hours,Night_Scrolling_Frequency,Online_Gaming_Hours,Content_Type_Preference,Exercise_Frequency_per_Week,Daily_Sleep_Hours,Caffeine_Intake_Cups,Study_Work_Hours_per_Day,Overthinking_Score,Anxiety_Score,Mood_Stability_Score,Social_Comparison_Index,Sleep_Quality_Score,Motivation_Level,Emotional_Fatigue_Score,Wellbeing_Index,Burnout_Risk
4184,20,Male,India,Student,1.1,3.8,3.63,0,Lifestyle,2.42,7.97,1.55,6.73,4.39,3.35,6.33,2.02,9.66,4.76,3.45,5.78,Medium
4185,20,Male,UK,Student,4.17,6.39,0.01,0.18,Gaming,3.07,8.36,0,9.06,4.18,3.45,6.94,4.09,8.13,6.63,5.13,5.8,Medium
4186,25,Female,Canada,Student,7.34,12.18,1.59,4.24,Entertainment,5.54,6.31,0.6,5.07,5.72,6.84,3.17,6.79,6.42,5.53,7.51,2.65,High
4187,18,Female,Australia,Student,5.27,8.17,3.12,1.48,Gaming,4.55,5.51,2.95,4.72,4.1,4.55,6.05,6.12,5,5.71,4.47,4.08,Medium
4188,22,Female,USA,Both,4.44,7.14,3.69,0.88,Lifestyle,2.02,7.17,1.53,6.6,5.26,2.8,5.37,5.09,6.38,7.82,3.64,5.45,Medium
4189,20,Male,USA,Student,4.58,6.96,3.59,0.99,Gaming,0.16,6.99,2.34,5.3,3.67,4.26,3.49,4.13,6.91,4.09,5.35,3.23,High
4190,19,Female,India,Student,4,6.73,0.87,0.57,Lifestyle,4.05,4.69,0,6.14,5.55,5.89,4.16,4.4,5.71,5.35,5.71,3.14,High
4191,25,Female,USA,Working,0.64,4.13,2.01,2.67,Entertainment,2.34,8.21,2.52,6.57,4.87,3.12,7.49,2.98,8.79,7.12,3.5,6.7,Medium
4192,20,Non-binary,Canada,Working,2.42,5.94,3.35,0.3,News,0.12,5.75,2.49,1.52,4.31,6.44,3.63,3.76,7.77,3.56,6.67,2.8,High
4193,24,Male,Pakistan,Student,3.9,5.71,3.81,1.14,Gaming,3.22,6.14,2.32,2.56,5.59,5.95,4.72,5.71,7.44,4.91,6.1,3.68,High
4194,18,Female,USA,Student,5.39,7.22,3.34,0,News,3.7,5.68,2.36,2.84,2.76,4.06,5.18,4.23,5.24,5.67,4.21,3.99,High
4195,23,Non-binary,India,Student,6.75,10.77,3.1,0,Lifestyle,1.52,5.28,0,5.87,7.26,7.96,4.11,6.12,3.48,2.1,8.51,1,High
4196,20,Female,UK,Student,2.39,4.86,3.45,0.84,Gaming,5.35,4.16,2.47,4.02,4.17,6.24,3.5,2.83,3.86,4.62,5.1,2.11,High
4197,25,Male,USA,Student,4.98,7.93,3.83,1.27,Entertainment,2.9,6.7,0,7,6.16,7.48,3,5.52,6.67,4.2,7.67,2.1,High
4198,23,Male,USA,Working,0.65,3.78,0.75,1.16,Gaming,3.5,5.13,1.08,7.83,2.29,3.47,6.03,1.13,6.84,4.37,2.84,4.7,Medium
4199,19,Female,USA,Working,3.5,7.97,2.34,3.64,Entertainment,1.21,7.26,0.9,6.39,6.23,3.89,5.24,3.49,6.05,5.11,7.13,3.63,High
4200,23,Male,India,Working,3.96,8.28,3.56,1.65,Lifestyle,3.07,6.48,1.51,11.12,5.32,4.58,3.45,3.62,7.97,4.39,4.9,3.69,High
4201,24,Non-binary,Pakistan,Student,6.53,9.87,2.7,2.17,News,2.26,6.35,0,7.27,3.13,2.68,5.47,6.25,5.52,7.03,4.19,4.86,Medium
4202,22,Female,USA,Student,2.78,5.1,3.07,4.34,Educational,6.2,6.17,0,5.92,5.15,3.37,5.75,2.25,6.11,5.68,5.21,4.41,Medium
4203,20,Male,Pakistan,Student,3.48,8.79,2.32,2.56,Educational,2.18,7.11,1.94,7.06,4.66,3.78,5.85,5.71,6.61,7.32,4.36,5.24,Medium
4204,21,Female,Pakistan,Student,5.49,9.19,2.42,0.13,Gaming,2.68,6.63,1.83,5.55,4.05,5.59,5.82,7.3,8.19,4.58,5.97,4.27,Medium
4205,21,Male,Canada,Working,2.9,7.27,3.22,0.19,News,1.05,8.07,1.9,7.06,5.51,5.82,4.27,3.7,7.02,3.96,5.91,3.13,High
4206,23,Male,UK,Both,3.21,5.97,1.57,0,Entertainment,5.16,5.52,0.64,6.08,3.97,4.56,4.53,3.99,5.43,4.87,4.88,3.37,High
4207,18,Female,USA,Student,1.84,3.68,3.26,3.12,Educational,2.17,8.93,1.34,1,5.43,1.67,8.3,4.11,6.99,7.81,3.51,6.84,Medium
4208,21,Female,USA,Both,4.93,8.44,2.15,4.94,News,0.81,8.39,0.93,7,4.21,3.88,5.05,6.11,9.37,6.03,6.18,5.14,Medium
4209,21,Male,USA,Both,1.85,4.87,0.77,2.1,News,3.93,7.9,0.37,6.41,3.37,3.4,6.67,2.81,8.78,6.08,3.1,6.09,Medium
4210,18,Female,Pakistan,Student,5.58,10.23,4.07,1.06,Lifestyle,4,6.22,1.01,6.79,5.72,7.34,2.78,5.36,5.33,4.44,4.91,2.14,High
4211,26,Male,Australia,Student,2.13,5.03,4.94,3.71,Educational,1.95,7.57,1.11,9.15,5.78,4.24,7.18,2.96,7.89,4.84,7.66,4.65,Medium
4212,21,Female,UK,Student,2.86,5.42,3.25,3.02,Lifestyle,1.06,7.18,0.47,8.13,4.66,4.6,5.33,3.62,7.22,4.65,4,4.3,Medium
4213,24,Female,India,Student,2.24,6.52,3.28,0.2,News,2.76,5.64,2.51,5.19,5.53,4.73,6.43,3.49,6.91,4.65,6.93,4.05,Medium
4214,20,Male,USA,Student,3.58,6.16,2.44,1.42,Educational,2.14,5.5,2.43,4.51,3,3.99,5.55,3.73,5.6,3.55,4.6,3.47,High
4215,20,Non-binary,Australia,Student,5.61,8.34,4.71,1.77,Entertainment,2.32,6.32,2.9,5.49,7.82,6.1,3.98,4.74,6.44,5.55,6.51,3.22,High
4216,25,Female,Australia,Both,2.95,4.41,4.96,0.97,Gaming,3.62,4.52,1.88,6.73,6.49,4.73,4.82,3.37,4.65,4.05,3.36,3.16,High
4217,25,Female,Australia,Student,2.53,6.66,3.26,0.76,News,3.88,5.64,2.45,3.37,5.65,6.62,2.75,4.61,5.17,3.9,6.23,1.8,High
4218,18,Female,UK,Student,3.97,6.8,4.56,2.65,Entertainment,2.98,5.99,2.15,5.18,5.74,6.4,3.46,4.64,6.62,5.07,7.2,2.78,High
4219,19,Male,Australia,Working,3.9,5.72,3.1,3.46,Gaming,1.11,6.95,1.56,6.09,4.28,4.07,5.68,5.96,7.1,3.26,4.68,3.89,High
4220,25,Male,India,Working,5.02,9.18,2.96,3.14,Educational,0,6.91,1.88,2.57,6.01,5.4,3.84,3.17,6.95,4.46,8.86,2.71,High
4221,18,Female,USA,Student,2.03,4.76,3.16,2.54,Entertainment,2.84,4.45,2.12,3.03,5.25,4.89,5.18,2.37,4.26,3.48,3.9,2.84,High
4222,25,Non-binary,India,Student,4.36,9.18,2.55,4.08,Entertainment,0,8.29,2,6.19,4.46,2.55,6.58,4.96,8.41,4.62,6.6,5.01,Medium
4223,25,Female,USA,Working,5.86,10.14,5.16,0.77,Gaming,1.79,4.91,1.59,5.14,6.08,5.76,4.43,6.04,3.51,4.46,6.24,2.13,High
4224,19,Male,Canada,Working,2.48,4.27,4.33,0.89,Entertainment,3.28,4.52,2.36,7.83,5.04,7.31,4.21,5,4.01,3.95,5.62,1.9,High
4225,21,Male,Pakistan,Both,4.29,8.01,1.95,2.32,Educational,3.25,7.3,1.58,7.66,3.73,3.47,6.49,4.41,8.38,7.85,3.97,6.33,Medium
4226,23,Male,Australia,Student,2.47,6.53,3.4,2.16,Educational,2.61,7.9,2.33,5.49,5.43,2.81,7.18,3.95,6.45,7.16,4.16,5.77,Medium
4227,26,Male,India,Working,5.64,6.97,3.19,0.55,News,2.99,6.61,0.46,3.15,5.07,4.54,5.47,4.04,5.55,4.64,4.49,3.72,High
4228,25,Female,Pakistan,Student,6.54,9.28,3.74,1.11,Gaming,3.56,7.09,2.83,5.3,6.2,4.47,6.05,5.79,5.57,6.49,4.74,4.5,Medium
4229,25,Female,Pakistan,Both,2.21,4.68,2.85,0.96,Lifestyle,0.81,7.36,0.63,6.5,4.77,3.96,6.15,5.47,8.11,5.28,5.86,4.88,Medium
4230,24,Male,Pakistan,Student,4.44,8.52,2.07,1.15,Educational,1.33,6.54,0.66,4.75,2.96,4.47,4.81,4.76,6.75,6.6,7.17,4.11,Medium
4231,26,Female,Pakistan,Student,4.54,6.63,1.83,2.31,Lifestyle,3.65,6.93,2.96,7.09,5.78,5.86,4.2,3.91,6.55,5.05,5.6,3.36,High
4232,19,Female,Pakistan,Student,4.2,7.47,2.53,1.48,Entertainment,3.36,5.94,1.07,4.86,6.95,4.23,4.13,5.97,5.36,4.15,5.61,2.9,High
4233,20,Male,USA,Student,3.66,8.6,3.63,0,Gaming,2.34,6.24,1.53,6.04,4.41,7.4,4.2,4.33,6.2,5.34,7.34,2.79,High
4234,25,Female,UK,Student,3.14,4.11,3.74,1.81,Gaming,4.28,7.38,1.61,7.96,5.07,5.28,5.18,2.75,8.23,7.34,4.04,5.36,Medium
4235,23,Male,Australia,Student,1.65,4.75,5,1.83,Educational,4.96,7.99,2.05,4.52,6.8,6.79,3.17,4.51,8.04,5.29,6.32,3.32,High
4236,26,Female,Australia,Student,3.76,6.89,0,2.69,Educational,1.79,6.25,3.82,6.29,4.26,3.24,5.59,2.99,6.66,6.68,4.76,4.98,Medium
4237,21,Female,USA,Student,5.3,5.82,5.02,1.76,Gaming,4.28,5.46,1.21,7.3,4.26,6.39,2.69,6.73,5.8,3.82,3.37,2.48,High
4238,25,Female,India,Working,5.66,6.98,0.48,2.09,Lifestyle,2.33,9.7,2.18,6.5,4.05,1.92,8.39,4.18,10,9.06,2.89,8.35,Low
4239,20,Non-binary,USA,Student,4.27,8.14,3.72,0,Gaming,0.19,6.83,0.92,8.02,4.94,5.08,5.94,4.84,7.28,5.15,7.42,4.04,Medium
4240,20,Male,Pakistan,Working,2.52,5.46,3.44,1.52,News,3.13,4.4,0.84,4.92,4.04,6.57,4.48,4.26,4.95,3.02,6.51,1.97,High
4241,25,Female,UK,Working,2.08,5.27,1.81,1.61,Gaming,4.4,5.86,1.29,5.72,3.93,3.06,5.33,2.74,6.08,5.76,2.13,4.86,Medium
4242,22,Female,Australia,Student,3.07,5.93,3.29,2.53,Lifestyle,1.95,3.77,1.72,4.09,5.6,5.75,4.54,3.74,2.71,4.95,5.25,2.23,High
4243,20,Female,India,Student,1.13,5.38,2.27,2.89,Entertainment,4.71,6.71,0,4.68,3.23,1.6,6.86,1.95,5.68,5.72,4.22,5.12,Medium
4244,18,Female,Canada,Working,0.5,5.9,4.55,1.05,Lifestyle,2.57,6.72,1.49,3.97,5.96,5.03,5.36,1.03,7.15,4.99,7.33,3.77,High
4245,20,Female,USA,Student,1.98,6.1,1.57,4.01,Gaming,3.96,6.54,1.79,4.37,5.06,5.95,3.63,2.1,6.84,5.66,5.75,3.43,High
4246,26,Female,Canada,Student,4.47,5.12,3.62,1.86,Gaming,4,6.03,0.22,6.2,5,5.96,2.65,5.68,6.63,4.74,5.73,2.73,High
4247,22,Male,Australia,Student,1.54,4.51,4.04,1.93,Entertainment,2.99,6.41,1.07,2.43,4.01,5.68,3.68,4.4,6.03,3.96,5.63,2.67,High
4248,19,Male,USA,Student,4.49,8.91,1.02,1.48,News,6.08,7.24,2.35,4.62,5.61,4.82,4.59,4.96,7.79,7.35,4.63,5,Medium
4249,24,Female,Australia,Student,2.76,5.33,1.67,0.26,Educational,5.02,7.67,1.79,6.59,2.24,3.16,6.5,5.34,6.93,6.22,3.64,5.42,Medium
4250,19,Female,USA,Both,5.8,10.22,2.07,1.19,Lifestyle,0.24,6.21,0.6,6.74,6.01,4.63,5.58,7.08,5.12,3.73,8,2.71,High
4251,21,Non-binary,India,Working,3.1,5.76,1.05,2.12,Lifestyle,0,6.87,1.9,5.63,4.74,3.28,4.68,5.83,7.54,5.86,6.03,4.48,Medium
4252,24,Male,Australia,Working,3.31,5.05,4.16,2.37,Gaming,3.58,7.4,3.13,6.7,6.46,2.88,5.53,5.09,6.63,6.84,1.41,5.62,Medium
4253,21,Male,Canada,Student,2.87,6.6,3.5,1.52,Lifestyle,0,7.97,0,6.93,2.39,2.77,5.05,5.71,10,5.77,6.35,5.42,Medium
4254,24,Female,UK,Both,2.91,6.36,3.77,0,Entertainment,2.83,5.85,2.65,6.91,5.16,5.95,5.41,2.59,6.9,3.58,6.55,3.21,High
4255,24,Female,India,Working,4.13,6.53,3.93,0.21,News,4.49,8.6,2.07,6,4.5,3.94,7.87,5.62,7.3,7.89,4.74,6.24,Medium
4256,18,Non-binary,India,Working,4.43,8.73,3.27,4.06,Gaming,3.7,7.6,0.59,3.95,5.33,3.57,6,3.68,7.58,6.84,6.12,5.19,Medium
4257,23,Male,USA,Student,3.93,5.08,1.05,1.64,Educational,2.05,6.48,2.19,6.37,4.49,5.75,6.06,6.29,6.96,3.86,6.06,3.66,High
4258,26,Male,Canada,Student,2.09,6.14,2.56,3.14,Entertainment,4.7,6.43,2.1,10.28,6.35,5.07,5.85,1.76,7.04,4.91,5.75,4.13,Medium
4259,19,Male,Australia,Working,4.61,7.06,4.2,4.87,Educational,2.56,6.74,1.92,7.83,4.44,4.85,5.72,6.79,6.51,7.35,5.39,4.82,Medium
4260,20,Male,Canada,Student,2.19,6.94,2.61,0,Lifestyle,3.01,5.26,1.02,7.27,3.78,5.05,2.8,3.46,6.04,4.51,7.25,2.4,High
4261,22,Non-binary,India,Both,2.37,6.19,3.14,0.1,Lifestyle,2.44,5.56,1.05,9.41,3.58,5.18,4.57,4.91,5.62,5.3,2.66,3.85,High
4262,26,Male,USA,Student,3.15,5.8,4.17,1.56,News,3.81,5.05,0.88,5.91,5.82,6.35,3.85,3.9,4.3,3.06,7.16,1.48,High
4263,21,Male,Canada,Both,5.16,7.2,4.4,0.41,Educational,1.25,7.17,2.09,5.33,7.52,5.2,3.22,4.66,7.54,5.45,6.63,3.43,High
4264,18,Male,Australia,Student,2.29,3.67,5.26,1.48,Entertainment,2.7,6.26,2.77,3.82,5.63,2.56,7.08,2.52,6.85,6,3.99,5.55,Medium
4265,21,Male,Pakistan,Student,4.55,7.47,3.03,0.34,Educational,3.74,6.95,2.08,4.94,4.75,4.98,5.2,5.78,6.71,4.71,5.11,3.86,High
4266,23,Female,India,Student,0.5,3.56,2.59,0.96,Educational,5.91,7.6,1.04,5.08,5.5,3.29,4.83,3.09,7.33,6.17,3.1,5.05,Medium
4267,22,Male,UK,Working,4.76,8.81,2.93,1.57,Educational,3.85,7.63,0.31,8.73,5.86,4.27,4.12,4.31,7.56,5.74,5.44,4.19,Medium
4268,18,Male,UK,Working,5.57,7.85,2.35,0.25,Educational,0,4.21,1.93,1.13,2.65,4.12,5.29,6.35,4.57,2.48,5.92,2.44,High
4269,21,Non-binary,India,Student,4.91,8.28,2.93,1.77,Lifestyle,3.74,6.17,1.2,5.13,6.01,5.93,6.37,3.35,5.41,3.32,6.38,2.98,High
4270,23,Male,Pakistan,Student,3.92,6.57,2.28,0.62,News,2.11,4.88,0,3.89,4.31,5.49,4.85,4.47,5.26,4.27,5.97,2.89,High
4271,21,Female,USA,Student,2.96,7.46,4.23,0.93,Entertainment,4.07,5.74,1.34,4.32,4.08,5,6.01,5.36,4.58,5.36,6.17,3.46,High
4272,26,Male,Canada,Student,2.59,5.46,2.12,2.34,Gaming,0.83,3.95,0.71,6.33,5.8,7.77,2.42,4.13,4.4,1,7.69,1,High
4273,22,Female,Canada,Working,2.73,5,5.09,1.81,Lifestyle,1.51,7.56,1.04,3.73,4.63,4.22,5.57,1.89,7.59,4.56,6.72,4.08,Medium
4274,25,Male,Pakistan,Student,3.1,4.9,0,2.41,Lifestyle,2.54,4.42,2.8,4.27,2.62,5.2,6.03,2.2,4.69,4.14,5.02,3.25,High
4275,26,Male,Pakistan,Student,5.4,7.95,2.95,2.16,Entertainment,2.63,5.27,2.05,4.43,3.96,4.51,7.19,3.15,6.18,4.51,6.55,4.11,Medium
4276,22,Female,Australia,Both,3.82,6.59,4.11,0,Entertainment,4.09,5.41,2.76,7.04,4.31,3.53,6.68,5.48,4.24,3.96,4.38,3.64,High
4277,23,Male,Australia,Student,5.18,7.98,1.7,1.19,News,3.99,7.66,2.39,1.88,3.92,3.61,4.57,3.98,6.8,4.97,4.05,4.17,Medium
4278,18,Female,UK,Working,8.56,11.99,1.92,0.61,Gaming,1.39,6.63,1.28,5.86,5.62,7.22,5.04,8.27,8.53,2.33,6.84,2.96,High
4279,24,Male,USA,Student,6.48,9.15,3.67,1.44,Lifestyle,4.99,5.75,3.15,6.1,4.97,4.33,5.78,6.46,5.6,3.63,5.57,3.35,High
4280,21,Female,USA,Student,3.98,6.14,3.83,1.03,News,3.27,5.13,1.09,8.24,5.07,5.37,3.88,3.74,4.97,3.97,5.71,2.42,High
4281,19,Non-binary,Pakistan,Working,3.16,5.74,1.98,2.28,Lifestyle,1.39,6.92,0.63,6.89,3.89,3.32,6.03,4.67,7.21,4.04,4.59,4.44,Medium
4282,22,Male,UK,Student,5.25,8.03,2.87,2.81,News,0,4.42,0.85,7.5,5.28,3.65,6.89,3.88,4.6,1.74,5.68,2.86,High
4283,20,Male,UK,Student,5.25,7.68,4.7,0.71,News,4.89,5.46,2.54,7.19,6.79,7.18,5.16,4.6,4.97,5.51,4.62,3.25,High
4284,23,Female,Australia,Working,4.81,6.2,3.24,0.75,Gaming,2.1,8.61,1.36,4.08,4.75,2.85,6.44,3.49,9.26,7.23,5.08,6.32,Medium
4285,25,Female,Canada,Working,6.21,7.69,1.67,3.02,Educational,1.92,7.69,0.3,3.32,4.96,3.61,6.24,4.97,7.57,5.06,5.44,4.78,Medium
4286,24,Male,USA,Working,2.58,3.63,1.21,3.36,Lifestyle,4.04,4.77,0.59,6.77,3.54,3.66,7.42,3.89,5.13,4.21,3.85,4.34,Medium
4287,20,Female,UK,Working,4.43,7.6,3.48,2.12,News,1.08,8.05,2.36,5.97,6.32,7.59,3.51,4.18,7.35,2.15,7.99,1.74,High
4288,25,Male,Australia,Student,3.94,7.4,4.09,0.2,News,2.22,6.49,2.01,6.6,4.19,5.57,4.08,3.08,6.93,3.92,7.62,2.78,High
4289,19,Male,Australia,Student,5.02,7.18,4.31,2.55,Entertainment,1.97,7.42,2.49,8.4,7.83,7.04,2.61,3.94,7.28,4.47,7.35,2.39,High
4290,26,Non-binary,Australia,Working,3.31,6.79,4.69,2.6,Educational,2.82,6.98,1.49,6.04,4.42,5.11,4.89,2.8,7.45,5.24,4.3,4.29,Medium
4291,21,Female,Canada,Student,4.55,7.17,3.29,3.37,Entertainment,3.71,6.27,1.63,4.66,6.87,5.74,4.54,4.77,6.33,4.56,5.36,3.29,High
4292,18,Female,UK,Student,1.32,4.17,3.02,0.94,Educational,4.16,6.72,0.67,6.42,3.84,4.1,6.26,2.36,7.33,6.02,4.17,5.16,Medium
4293,25,Male,Pakistan,Student,3.97,5.67,3.38,3.9,Gaming,3.8,7.96,2.45,5.45,4.61,2.89,5.83,3.61,7.74,5.4,4.52,5.09,Medium
4294,24,Male,Pakistan,Student,6.57,10.81,3.71,0,Gaming,4.94,8.48,1.44,9.86,4.85,3.07,4.42,6.98,10,7.18,5.04,5.85,Medium
4295,22,Female,Australia,Student,3.22,7.82,2.3,2.68,Entertainment,1.85,6.83,0.26,10.45,3.8,4.12,4.35,5.23,7.49,4.65,7.54,3.55,High
4296,22,Male,Australia,Student,3.85,7.17,3.3,2.7,Entertainment,3.49,5.49,0,6.07,4.03,4.28,7.26,6.53,5.7,5.28,5.48,4.46,Medium
4297,24,Male,Canada,Working,5.6,7.84,1.83,2.81,Educational,2.24,6.45,2.11,5.52,5.24,4.55,6.45,5.54,6.75,6.22,6.9,4.56,Medium
4298,22,Male,Australia,Student,4.71,7.8,0,0,Educational,2.78,9.07,0.72,7.48,2.81,1.99,8.2,4.16,7.77,6.94,3.93,6.65,Medium
4299,25,Female,India,Working,1.43,3.66,2.67,0,Entertainment,2.76,7.38,1.76,8.13,2.16,1.9,5.89,2.76,8.11,5.75,2.23,5.9,Medium
4300,23,Male,UK,Working,3.79,5.45,3.84,2.38,Entertainment,0.84,7.45,1.74,6.6,4.22,3.71,5.5,5.33,7.52,6.32,5.5,4.91,Medium
4301,22,Male,Australia,Student,4.57,8.28,0.94,2.74,News,3.28,6.82,1.53,4.44,4.58,5.64,5.47,4.59,6.15,5.99,6.13,3.91,High
4302,26,Female,Australia,Student,6.05,8.05,3.89,0.91,Lifestyle,3.1,7.46,1.71,5.23,6.8,5.75,3.02,5.43,7.08,4.24,5.08,2.97,High
4303,19,Female,UK,Student,5.77,7.92,3.68,1.22,Entertainment,2.99,6.13,1.97,5.62,7.59,4.87,3.22,4.71,5.88,4.16,6.3,2.56,High
4304,18,Male,USA,Student,3.9,4.69,2.05,1.17,Educational,2.5,6.96,0.17,5.56,5.09,6.43,2.85,5.36,6.98,3.32,5.55,2.38,High
4305,25,Female,India,Working,4.95,9.02,5.08,0.62,News,0,5.38,0.09,2.93,7.54,7,3.11,6.07,5.46,2.58,7.56,1.29,High
4306,20,Male,India,Student,3.88,8.39,2.35,4.93,Gaming,3.17,4.95,0.33,8,5.94,6.44,5.16,4.35,4.4,4.08,7.07,2.29,High
4307,24,Male,Pakistan,Student,3.25,6.98,1.19,2.9,Gaming,3.83,5.33,0.54,8.93,2.71,4.47,5.7,4.93,5.31,6.16,4.06,4.3,Medium
4308,25,Female,Australia,Student,5.64,9.46,3.57,0.05,Gaming,5.53,8,2.15,6.6,6.4,6.03,5.05,4.53,8.39,5.6,3.36,4.78,Medium
4309,23,Male,UK,Working,5.54,7.2,4.22,2.59,News,3.55,5,0.37,7.58,5.89,5.08,4.47,4.26,6.06,5.2,5.61,3.46,High
4310,26,Male,Pakistan,Student,4.4,7.14,4.94,0,Entertainment,7,8.97,1.64,6.4,7.73,4.84,3.79,4.89,9.49,6.37,5.44,4.84,Medium
4311,24,Female,Canada,Working,3.02,6.75,3.08,1.26,Lifestyle,3.03,7.6,1.21,4.61,4.16,3.16,6.12,4.86,8.01,6.25,4.83,5.46,Medium
4312,22,Non-binary,USA,Working,3.96,5.99,4.13,0.13,Gaming,3.34,7.69,1.31,5.96,6.58,6.51,3.65,4.5,7.88,4.66,6.08,3.29,High
4313,25,Female,Australia,Student,4.06,6.65,2.37,0,Entertainment,2.68,4.94,1.72,3.58,6.41,7.38,3.18,3.46,4.65,4.25,6.66,1.69,High
4314,19,Male,USA,Student,5.38,6.75,3.71,2.05,Gaming,2.23,5.89,1.9,7.91,5.73,4.9,5.7,3.77,5.7,4.84,5.79,3.63,High
4315,24,Male,Australia,Student,3.54,6.24,5.08,1.41,Gaming,3.87,6.88,2.07,9.86,7.04,4.55,5.36,3.86,5.81,7.06,4.96,4.49,Medium
4316,21,Male,Australia,Student,4.04,6.86,5.88,1.98,Gaming,4.89,6.56,1.7,3.66,5.2,3.89,5.09,3.97,6.64,5.68,5.2,4.29,Medium
4317,26,Male,Australia,Student,4.28,7.78,2.26,0,Educational,3.79,8.12,0.65,6.91,5.05,3.18,6.1,6.28,8.93,6.7,4.37,5.99,Medium
4318,18,Male,USA,Student,3.6,4.93,4.76,5.1,News,3.35,6.01,2.95,9.59,7.2,5.26,3.81,4.87,6.81,6.34,4.91,3.96,High
4319,24,Female,India,Student,4.38,5.71,1.88,0.99,News,2.46,7.64,1.56,6,5.75,5.87,3.67,3.56,7.61,4.31,4.81,3.42,High
4320,23,Male,Canada,Working,4.17,8.4,2.26,2.94,Educational,2.94,7.76,3.96,9.05,4.65,4.21,5.16,5.08,7.09,5.74,5.4,4.39,Medium
4321,25,Male,India,Both,2.78,6.85,2.49,1.42,Gaming,2.97,6.76,1.98,9.02,2.7,3.28,4.52,4.24,7.31,4.53,4.42,4.17,Medium
4322,22,Female,UK,Working,3.17,5.52,4.09,1.45,News,3.37,6.44,1.58,4.99,3.69,2.61,6.91,3.06,7.29,5.3,3.15,5.54,Medium
4323,18,Male,UK,Student,1.89,6.41,3.14,0.14,News,3.16,4.71,1.24,2.29,3.25,3.65,4.21,2.53,5.93,4.32,4.23,3.5,High
4324,18,Non-binary,India,Both,2.89,6.06,1.27,4.67,News,1.64,6.82,2.24,6.8,3.99,2.8,5.2,3.05,5.68,6.06,6.54,4.09,Medium
4325,26,Male,Canada,Student,6.14,10.28,3.59,5.01,Gaming,5.14,7.57,0.34,6.88,5.33,3.63,5.23,6.66,8.08,6.83,4.92,5.29,Medium
4326,23,Female,Canada,Student,4.99,7.7,4.61,0.74,Gaming,6,5.69,0.53,4.93,5.32,6.07,4.54,6.56,6.69,7.32,5.05,4.33,Medium
4327,22,Female,Australia,Student,2.8,6.11,3.17,1.89,News,2.94,5.04,0,9.33,4.65,5.36,4.58,2.94,3.27,4.02,6.22,2.03,High
4328,18,Female,Australia,Student,3.71,6.37,4.07,1.5,Lifestyle,3.14,5.79,1.05,9.25,4.62,6.23,1.58,3.28,5.5,4.82,5.38,2.03,High
4329,23,Male,UK,Student,2.7,7.37,2.08,3.38,Entertainment,3.91,6.23,0.85,10.41,4.25,2.08,5.95,1.1,5.72,7.84,4.11,5.47,Medium
4330,23,Non-binary,Australia,Working,5.09,7.93,4.16,4.19,Entertainment,1.88,7.22,1.21,6.48,4.13,2.95,7.64,6.43,8.03,5.16,6.08,5.44,Medium
4331,20,Male,Australia,Student,4.38,7.29,2.15,0,Gaming,3.78,6.65,1.01,5.54,5.27,6.1,4.79,3.59,7.48,3.86,4.93,3.54,High
4332,25,Male,Canada,Student,5.02,6.41,3.15,0,Lifestyle,2.3,5.54,2.33,7.14,8,8.82,1.52,3.16,6.39,4.07,7.82,1.22,High
4333,18,Male,USA,Student,3.53,6.41,1.96,0.84,Lifestyle,2.48,3.88,2.66,8.46,5.21,5.98,3.83,3.16,5.16,2.28,5.48,1.85,High
4334,18,Male,India,Working,5.5,10.24,1.59,0.06,Lifestyle,1.13,8.19,0,7.18,7.18,6.77,4.72,6.2,8.32,4.13,9.05,3.09,High
4335,23,Male,Pakistan,Both,2.21,6.57,1.76,0.98,Educational,2.38,4.73,1.68,7.31,5.7,5.43,4.21,3.21,3.51,3.37,4.59,2.03,High
4336,18,Male,Pakistan,Working,3.11,5.93,2.49,2.38,Educational,3.34,6.16,1.84,4.34,3.7,3.86,4.67,3.12,6.39,3.78,4.14,3.61,High
4337,23,Male,Australia,Student,3.4,6.31,3.18,3.18,News,5.61,6.35,0.76,8.15,4.25,3.89,4.83,4.21,6.11,6.78,4.12,4.58,Medium
4338,18,Female,Australia,Working,5.2,6.96,2.04,1.46,Lifestyle,2.63,4.24,1.76,5.25,3.99,4.28,5.68,2.15,5.35,3.62,4.85,3.36,High
4339,23,Male,India,Student,3.18,6.53,6.18,2.8,Entertainment,2.23,4.62,0.09,8.08,8.28,7.49,3.83,3.95,4.89,3.23,5.98,1.74,High
4340,20,Female,Pakistan,Both,2.55,5.88,2.67,1.04,Educational,3.67,3.75,2.25,3.79,5.65,6.81,5.09,2.7,4.45,2.36,6.08,1.82,High
4341,25,Non-binary,Canada,Working,4.01,7.54,1.47,3.45,Gaming,4.76,7.54,0.1,9.33,4.53,2.84,6.48,5.8,7.28,4.81,4.29,5,Medium
4342,23,Male,Pakistan,Student,7.66,9.07,0.37,0,Gaming,5.07,6.12,2.63,6.14,4.22,4.29,6,6.69,5.73,7.13,5.6,4.64,Medium
4343,18,Female,Pakistan,Working,2.54,6.7,5.26,1.7,Lifestyle,0.85,6.29,0,5.58,3.14,3.41,5.5,1.94,4.96,6.11,5.48,4.04,Medium
